id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5395349,East Nashville Craftsman,27967941,Tim & Katie,District 6,36.191800437994864,-86.7420725322833,Entire home/apt,175,1,5,2015-06-28,1.42,1,363
4430891,Cool & Convenient - East Nashville,3485840,Emmie,District 6,36.17026421684168,-86.73693003283068,Entire home/apt,350,2,2,2015-06-22,0.33,1,322
6274692,"Nashville Retro Inn (3 bed, 3 bath)",24675632,Bill And Debbie,District 6,36.18347873343889,-86.74689140445099,Entire home/apt,250,3,1,2015-06-20,1,2,143
3576806,Deluxe East Nashville Cottage,5068371,Dave,District 6,36.17977526394995,-86.72895106128465,Entire home/apt,225,2,29,2015-06-16,2.87,1,351
6224179,Gateway to Shelby Park,32279206,Gary,District 6,36.16375751847807,-86.74972339120109,Entire home/apt,99,3,0,,,1,45
2430070,Classic East Nashville Bungalow,9681694,Meghan,District 6,36.17127181679972,-86.74256148926413,Entire home/apt,222,2,28,2015-06-16,1.88,1,278
6225946,Charming 1938 Home walk to 5 points,9012461,Geoff,District 6,36.17115668980409,-86.74252840299086,Entire home/apt,175,1,0,,,1,201
5532426,Perfect Size in East Nashville,28688489,Susan,District 6,36.181915850793466,-86.74807608217695,Entire home/apt,150,2,6,2015-05-19,1.78,1,362
3999089,Private Room in E. Nash Bungalow,13869902,Colin,District 6,36.18543811108444,-86.73136115256254,Private room,70,2,16,2015-06-16,1.59,2,365
3544687,East Nashville Manor,17845720,Robert,District 6,36.187930739545415,-86.73466903873297,Entire home/apt,696,3,4,2014-11-10,0.38,2,361
4716849,Shelby Park retreat,24368829,Grant & Brooke,District 6,36.17195973519197,-86.72755670314353,Entire home/apt,150,2,0,,,1,196
3915323,Historic East Nashville Home,15227769,Adair,District 6,36.18780413917478,-86.74038427449084,Entire home/apt,185,2,7,2015-01-03,0.72,1,186
4371031,Modern Luxury in Hip East Nashville,21744759,Ryan,District 6,36.180883089007374,-86.73940652010364,Entire home/apt,699,2,2,2015-03-08,0.47,4,335
5706561,2BR Newly Renovated Cottage,4641823,Erica,District 6,36.16807752100856,-86.73764653259035,Entire home/apt,149,2,3,2015-05-19,1.10,16,0
5183196,East Nashville Apt. Great Location,18778827,Dianne,District 6,36.183000206021056,-86.74444504242483,Entire home/apt,125,1,2,2015-06-29,2,2,138
6626803,Luxury on Lakehurst East Nashville,21744759,Ryan,District 6,36.18094193074727,-86.73651178665747,Entire home/apt,699,1,1,2015-07-03,1,4,363
2562502,Beautiful Private Suite,13106852,Roland And Shane,District 6,36.18371208740395,-86.74433385421942,Private room,97,1,158,2015-06-30,9.98,3,10
6757069,Historic Home w/ Perfect Location,35226344,Andrew,District 6,36.178460005988484,-86.75029883872645,Entire home/apt,225,1,0,,,1,233
6964876,Shades of gray,33443891,Melita,District 6,36.18140535426218,-86.73584595434319,Entire home/apt,170,1,0,,,2,341
2581896,Cozy East Nashville Apt. A,13221453,Christy,District 6,36.170611080945584,-86.74255851380255,Entire home/apt,115,2,44,2015-07-08,2.86,3,129
4691716,60's Ranch Home in East Nashville,15444638,Jennifer + Sean,District 6,36.178409445725954,-86.72392000140259,Entire home/apt,129,2,40,2015-06-26,6.35,1,46
5193812,East Nashville / Downtown Cottage,9629632,Kelly,District 6,36.16630037618832,-86.74286283867633,Entire home/apt,110,2,9,2015-06-16,1.88,2,314
3644337,1/2 Duplex in Great Location,18355606,Jon,District 6,36.18894655772089,-86.73138305132584,Entire home/apt,40,1,2,2014-09-01,0.18,1,209
5217231,5 Points Star II,16087739,Andre & Lisa,District 6,36.17429208788021,-86.74939471593713,Entire home/apt,295,3,5,2015-05-26,1.58,2,263
5194799,Five Points East Nashville ! ,26871872,Bradley,District 6,36.179137977858865,-86.75013655695726,Entire home/apt,150,2,16,2015-06-30,3.31,3,169
5228148,East Nashville home,794254,Joy,District 6,36.168977445036674,-86.745557321231,Entire home/apt,175,2,14,2015-07-06,3.53,1,330
4540638,3BD East Nashville Modern Home,10001025,Tyler,District 6,36.17992800899725,-86.73777462740739,Entire home/apt,275,3,3,2015-05-17,1.08,1,202
6277385,Porter House in East Nashville,27837644,Leen,District 6,36.18450994479383,-86.73250630614162,Entire home/apt,220,2,8,2015-07-05,3.81,1,328
6277702,2 BR East Nashville Cozy Home,32631738,Wesley,District 6,36.16277973281492,-86.75389162812796,Entire home/apt,250,1,0,,,1,41
5731292,Villa Off Eastland - Nashville TN!,319913,Amy & Paul,District 6,36.182066982109156,-86.73341502215813,Entire home/apt,559,3,2,2015-05-10,0.79,14,329
5590547,Nashville Home at 5 Points,26060758,Tara,District 6,36.17847202524695,-86.74710936504158,Entire home/apt,120,3,2,2015-06-14,0.54,2,135
4052904, Historic East Nashville,6321852,Jerry & Marjie,District 6,36.174712478611056,-86.74667347676045,Entire home/apt,130,2,42,2015-06-29,4.29,1,289
884840,Cozy East Nashville Home,3003107,Nicole And Oscar,District 6,36.18732053803501,-86.72711920845026,Private room,55,1,118,2015-06-17,3.92,1,33
6117555,southern historic east nashville,4060241,Alyssa,District 6,36.189346758781745,-86.738857035154,Private room,50,1,11,2015-06-30,4.40,1,347
4676900,3BR/3BA Historic Remodeled House,4641823,Erica,District 6,36.16885742523407,-86.75832760840015,Entire home/apt,230,2,0,,,16,268
4031952,East Nashville Hot Spot Bungalow,20903344,Melissa & Grayson,District 6,36.18553537563863,-86.73710630368961,Entire home/apt,199,2,28,2015-06-29,3.01,1,126
1006989,Private Carriage House,1896384,John And Mike,District 6,36.17508637674575,-86.73580605475192,Private room,90,2,178,2015-07-05,6.42,1,99
5093371,Charming rm  Hip 5 Points Nashville,4210445,Joy,District 6,36.186828525228,-86.73880991221493,Private room,82,1,25,2015-07-08,5.10,5,169
6763866,East Nash walking dist. to CMA Fest,35409582,Conor,District 6,36.17574979901422,-86.7558752007244,Entire home/apt,725,1,0,,,1,5
1542525,Luxe Historic Home - East Nashville,8221499,Michael,District 6,36.19152446020365,-86.74206131917477,Private room,249,3,46,2015-03-16,2.47,1,0
6678087,Updated 2 Bed Home 2 Mi from Dntwn,3537801,ErikLevin,District 6,36.17252683985537,-86.74388778813524,Entire home/apt,75,2,2,2015-07-03,2,5,86
5761616,Stay Where The Musicians Live!,5178185,Joel,District 6,36.1711107903037,-86.74583200316887,Private room,130,1,14,2015-07-06,4.33,3,360
501570, French Flair #2: The Loire room ,2427763,Dody &Rodney,District 6,36.1914096834117,-86.74371183458999,Private room,79,1,106,2015-06-15,2.83,3,333
3403625,Historic E. Nashville in 5-Points,3262558,Alexis & Britt,District 6,36.17544461367925,-86.74878726217604,Private room,95,1,20,2015-06-20,1.62,2,341
4194391,Industrial 2 bdrm apartment,21687025,Denise,District 6,36.16986482135021,-86.7648086796659,Entire home/apt,190,1,1,2015-06-17,1,1,346
4718946,Private room in East Nashville.,24377466,Debbie,District 6,36.177351519992015,-86.73989853751114,Private room,65,1,5,2015-06-22,3.57,1,365
1049057,"Clean, Convenient, Hip Eastside",3375180,JoAnn,District 6,36.18333964248083,-86.71020498824784,Entire home/apt,75,4,48,2015-05-27,1.90,2,332
6438505,"2-BR condo, minutes from downtown!!",535649,Brandon,District 6,36.17426473543306,-86.75527435199729,Entire home/apt,160,2,6,2015-06-21,5.29,1,359
5769441,East Nashville Writers Apartment,26871872,Bradley,District 6,36.177638253223336,-86.74895375638489,Entire home/apt,150,2,7,2015-05-26,2.44,3,75
4545422,"East Nashville, walk to downtown",387150,Kristina,District 6,36.1734856571586,-86.75698922639813,Entire home/apt,170,3,8,2015-06-26,5.11,2,331
4021188,Charming East Nashville Craftsman,1638086,Hunter,District 6,36.18430037754361,-86.73669372791251,Entire home/apt,280,2,0,,,1,363
5770438,Cozy East Nashville Retreat!,29043035,Sheila,District 6,36.1690669619604,-86.74456696876591,Entire home/apt,150,1,8,2015-06-22,2.61,2,356
5771141,cozy cottage with great walkability,23857082,Therese,District 6,36.19021917065954,-86.72975931182157,Entire home/apt,199,2,9,2015-06-28,3.46,2,328
1583557,Entire Upstairs- 2 Bedrooms ,1567001,Amy,District 6,36.178620694312485,-86.74353007925725,Entire home/apt,120,1,19,2015-05-14,0.88,5,315
6302890,The perfect East Nashville hideaway,8664546,Ann & Joel,District 6,36.17685659488238,-86.74272779489105,Private room,110,2,0,,,1,311
6422,Nashville Charm,12172,Michele,District 6,36.173151457237736,-86.73581295614261,Private room,35,1,189,2015-06-24,2.52,1,264
6298688,"Walk to Shelby Park, Bike Downtown",11006332,Ryan And Christen,District 6,36.166198419396075,-86.73947479133396,Entire home/apt,140,1,0,,,3,178
5781186,Five Points East Nashville  House !,26871872,Bradley,District 6,36.17781373046924,-86.75032010825767,Entire home/apt,400,1,0,,,3,56
3696870,Walkable in East Nashville,18830581,Mike & Kate,District 6,36.17249166712621,-86.75695832107272,Private room,98,2,52,2015-06-29,4.60,2,165
1587240,Charismatic room in East Nashville ,1567001,Amy,District 6,36.17902934202477,-86.74362644018824,Private room,70,1,46,2015-06-27,2.13,5,310
6207147,Casa Lola - Hip Victorian,32119480,Lori,District 6,36.17348072639221,-86.75442542623756,Private room,75,1,4,2015-06-29,4,1,209
6853541,Fabulous Condo in Historic 5 Points,6204305,Alexandra,District 6,36.17441515964639,-86.74915385032583,Entire home/apt,95,1,0,,,1,18
4223077,At home in East Nashville,21094055,Rachel,District 6,36.16405844341988,-86.7502621457365,Private room,69,1,49,2015-06-18,5.53,1,174
5859347,Comfy home in East Nashville,13224315,Emma & David,District 6,36.18091199166934,-86.71710143056197,Entire home/apt,250,2,1,2015-06-22,1,3,204
5796020,Big 5 Points Bungalow,30070119,Matt And Shara,District 6,36.179945527065,-86.74676466843738,Entire home/apt,180,2,0,,,1,9
5806762,Cute Bungelow in East Nashville,13869902,Colin,District 6,36.18522638075252,-86.72832610590281,Entire home/apt,195,3,1,2015-05-04,0.51,2,120
4013290,East Nashville urban retreat,20809908,Justin,District 6,36.18494268008417,-86.74255160132839,Entire home/apt,200,2,22,2015-06-22,2.28,1,305
3163619,**East Nashville Bungalow**,11785491,Robin And Chris,District 6,36.178898100590644,-86.74009011455557,Entire home/apt,299,2,31,2015-06-28,2.38,1,297
6323058,East Nashville Close to Downtown,32138476,Ivy,District 6,36.17129565103161,-86.75815252146238,Entire home/apt,350,1,3,2015-06-29,3,1,30
6314069,Cozy guest house in East Nashville!,21212348,K,District 6,36.181486837304575,-86.74357503554151,Entire home/apt,150,3,3,2015-06-22,2.00,3,364
2138177,East Nashville designer digs!,6521193,Terry And Piper,District 6,36.1613732744974,-86.75327373980136,Private room,115,2,65,2015-06-21,3.85,1,347
4197716,Private Posh Apt. East Nashville,12122804,Martin And Cass,District 6,36.17997530522046,-86.73199609786597,Entire home/apt,99,1,65,2015-06-29,7.09,1,313
4227049,East Nashville Victorian Home,7153613,Tammi,District 6,36.18729287244269,-86.73622560406399,Entire home/apt,245,2,11,2015-06-28,1.60,1,72
5593364,Private flat with a view!,28999686,Kelly,District 6,36.17475477456867,-86.73605406826735,Entire home/apt,125,2,17,2015-06-22,5.48,1,121
5267162,East Nashville Historic Cottage,27235312,Paula,District 6,36.1853068998729,-86.7457443268509,Entire home/apt,110,2,12,2015-06-18,3.05,1,356
6849563,Perfectly Located East Nashville!,9245573,Lana,District 6,36.168633218362906,-86.73967458939553,Entire home/apt,130,2,0,,,2,336
3189046,urban historic home,15767859,Amy,District 6,36.18068824339752,-86.73999853121855,Entire home/apt,175,7,1,2014-06-11,0.08,1,364
1583339,Heart of Historic East Nashville,1567001,Amy,District 6,36.17739405216111,-86.74362168684424,Entire home/apt,500,1,30,2015-06-29,1.38,5,309
1584280,Cheapestead Cottage East Nashville,8440705,Carolyn,District 6,36.17649088613286,-86.74237123157914,Entire home/apt,85,2,92,2015-06-22,4.16,1,304
25613,100 year old home in East Nashville,95811,Nell,District 6,36.178263085395876,-86.74162211853232,Private room,95,2,262,2015-06-21,4.15,1,331
3704988,"Comfortable Relaxing Bedroom
",13106852,Roland And Shane,District 6,36.185464266522075,-86.74491434487776,Private room,67,1,74,2015-06-24,9.33,3,12
5287550,Private Room in East Nashville! ,20618972,Amanda,District 6,36.181219739876546,-86.71566954278143,Private room,45,1,15,2015-06-27,3.91,1,92
6336184,"East Nash, walk to 5 Pts & LP Field",16258508,Jeannie & Ken,District 6,36.17101337289452,-86.75715206306641,Private room,75,1,16,2015-06-23,12.31,1,72
6702390,"Private Queen Room, East Nashville",35083422,Mitchell,District 6,36.17041121852181,-86.74899186241583,Private room,100,1,1,2015-06-21,1,2,362
3696753,Restrung East Nashville Condo,18830581,Mike & Kate,District 6,36.170690133347264,-86.75593225923568,Entire home/apt,158,3,35,2015-06-30,3.10,2,161
3689455,East Nashville Historic Quadplex,18778827,Dianne,District 6,36.18180348574922,-86.74291553300881,Entire home/apt,140,2,26,2015-06-01,2.35,2,325
1068783,"Private Room, Great Location!",5879838,Your East Nashville Cottage Connection,District 6,36.16969966630291,-86.75781680710702,Private room,93,1,121,2015-06-11,4.51,3,333
3716723,1910 Cottage 3 Blocks from 5 Points,10428587,Matt,District 6,36.175989311613705,-86.74492544824285,Private room,99,1,28,2015-03-29,2.57,1,328
4785212,Adorable Adobe Home w/ Roof Deck,11110967,Melissa,District 6,36.180703519057694,-86.73365846775313,Entire home/apt,320,2,5,2015-05-26,0.82,1,180
4786101,"Modern Space, Close to Everything!",24672927,Jaime,District 6,36.16996378016899,-86.76475290532349,Private room,95,1,52,2015-06-27,7.76,1,129
1092547,Private room in East Nashville home,281260,Dani & Matt,District 6,36.185360795849896,-86.71254024613837,Private room,50,1,58,2015-06-17,2.18,1,355
3172220,5-Star Property in 5-Points ,16087739,Andre & Lisa,District 6,36.1762029898626,-86.7512796422478,Entire home/apt,295,3,27,2015-06-08,2.21,2,315
4787052,Nashville Carriage House w/Garage,24675632,Bill And Debbie,District 6,36.18504279032233,-86.74594697911212,Entire home/apt,80,2,39,2015-06-22,6.43,2,175
4279145,Hip East House- Walk 2 Coffeeshops!,10060941,Ashlee-Jean And Joe,District 6,36.178655825094815,-86.72921605488833,Entire home/apt,175,2,6,2015-06-28,0.74,2,351
4252211,"Deacon's House from ""Nashville""!",8804227,Kelli,District 6,36.16987070227293,-86.76035671017321,Entire home/apt,449,3,11,2015-06-16,1.60,3,138
1107812,"Beautiful Room, Great Location!",5879838,Your East Nashville Cottage Connection,District 6,36.17036881552042,-86.75765123249857,Private room,93,1,61,2015-06-19,2.40,3,332
6851003,Affordable East Nashville Room,35898832,Amber,District 6,36.183255170870424,-86.73157763037841,Private room,49,1,3,2015-06-29,3,1,2
3741091,Spacious East Nash. w pool,3906442,Mary Ann,District 6,36.18526508793307,-86.73758677361657,Entire home/apt,300,3,31,2015-06-24,3.20,1,260
6887360,"Basement Apartment, East Nashville",4439675,Cayla,District 6,36.17269534186066,-86.74798045940945,Entire home/apt,115,2,1,2015-06-28,1,1,341
3206885,"Gorgeous, Serene AND Hot Eastside",8804227,Kelli,District 6,36.1767053466021,-86.73544979218488,Entire home/apt,349,3,20,2015-06-22,2.11,3,76
6053806,Cozy Apt/ Heart of East Nashville.,12059093,Nik And Erin,District 6,36.176565953828344,-86.7215888470973,Entire home/apt,115,1,10,2015-06-28,5.77,1,335
6301341,Historic East Nashville Bungalow,1429619,Lindsay,District 6,36.17953912572331,-86.740441508902,Entire home/apt,300,2,0,,,1,53
1644990,East Nashville - Be Nice Or Leave,8155143,Tom And Misty,District 6,36.175531463466136,-86.73539407004905,Entire home/apt,125,1,89,2015-06-30,5.21,1,113
3742359,East Nashville Loft by the Park,13976860,Connie,District 6,36.16936564303918,-86.73647622499612,Entire home/apt,110,2,70,2015-06-28,6.31,1,318
4191223,Newest Luxury In Hot East Nashville,21744759,Ryan,District 6,36.17985177126185,-86.74115375950842,Entire home/apt,699,2,6,2015-06-15,0.73,4,344
1087334,Perfect East Nashville Location,970106,Joe + Kat,District 6,36.1837490409706,-86.73993060336902,Private room,60,1,8,2015-01-03,0.44,1,296
2694882,Cozy East Nashville Apt. B,13221453,Christy,District 6,36.170293862480634,-86.7410376222617,Entire home/apt,120,2,50,2015-06-28,3.32,3,145
2170733,Beautiful house in East Nashville,6036692,Ruthie,District 6,36.1885411631316,-86.74452150813875,Entire home/apt,200,2,18,2015-06-28,1.23,1,365
1144822,Lg Suite w/Bath-includes breakfast,6274007,Emily And Chuck,District 6,36.172313192749264,-86.73789886036948,Private room,115,1,21,2015-06-21,0.97,1,217
4258396,East Nashville On the Park,3377702,Diane,District 6,36.169884041983885,-86.73617498654775,Entire home/apt,195,2,7,2015-06-08,0.87,1,307
6377407,Master Suite in East Nashville,18115633,Nathan,District 6,36.17175391587373,-86.74460813567373,Private room,100,1,0,,,4,305
6377630,Spacious King in East Nashville,18115633,Nathan,District 6,36.171540237236115,-86.74429316782849,Private room,75,1,0,,,4,305
3748689,Cozy East Nashville Cottage 2BD/1BA,4397771,Jess,District 6,36.18165330057681,-86.72767412211591,Entire home/apt,155,1,35,2015-06-14,3.43,1,347
6288949,Two-BR Apartment -- East Nashville,32693947,Marie,District 6,36.16924501861889,-86.76226746694226,Entire home/apt,250,1,0,,,1,364
1661560,"EastNash Spacious Apt, Killer Porch",8804227,Kelli,District 6,36.175434759599604,-86.73620054251057,Entire home/apt,140,2,54,2015-06-30,2.70,3,291
80410,Historic East Nashville Home 1906!,432441,Paul,District 6,36.17839355231161,-86.74866055777098,Private room,95,2,162,2015-06-16,3.10,1,257
3246291,"Private Room, Bath, & Kitchenette +",16421583,Steve,District 6,36.16575565762556,-86.74431054517285,Private room,59,1,17,2015-06-23,1.45,1,297
3075160,Spacious Double in East Nashville,15649721,Wendy,District 6,36.181597244607886,-86.7450010441524,Private room,85,1,6,2015-03-08,0.55,2,275
451937,Colorful apt. in cool neighborhood,2244812,Alexandra,District 6,36.176475013583044,-86.7471008090033,Entire home/apt,110,3,10,2015-06-15,0.36,1,247
3760928,Historic Suite in East Nashville,19112532,Angela,District 6,36.191228304899916,-86.741582061647,Private room,89,1,33,2015-06-22,3.21,1,345
6373522,Beautiful New East Nashville Home,18141409,Chelsea,District 6,36.18582946630091,-86.74029728837658,Entire home/apt,450,3,0,,,1,350
5849644,Bright & Rustic Private Room,16354172,Anna,District 6,36.16697026085678,-86.74911989970838,Private room,75,1,33,2015-07-01,14.14,1,18
